STATE,ST_CASE,VEH_NO,PER_NO,MPR_ACT
6,62720,0,1,15
6,62721,0,1,3
6,62723,0,1,3
6,62724,0,1,14
6,62724,0,2,14
6,62725,0,1,3
6,62729,0,1,9
6,62732,0,1,3
6,62733,0,1,9
6,62736,0,1,8
6,62737,0,1,99
6,62738,0,1,8
6,62738,0,1,10
6,62739,0,1,3
8,80001,0,1,5
8,80010,0,1,3
8,80012,0,1,3
8,80019,0,1,3
8,80022,0,1,99
8,80024,0,1,3
8,80037,0,1,3
8,80041,0,1,8
8,80041,0,2,8
8,80046,0,1,3
8,80059,0,1,3
8,80062,0,1,3
8,80063,0,1,3
8,80065,0,1,3
8,80071,0,1,5
8,80071,0,1,9
8,80071,0,2,5
8,80071,0,2,9
8,80071,0,3,5
8,80071,0,3,9
8,80080,0,1,3
8,80082,0,1,11
8,80092,0,1,4
8,80092,0,1,5
8,80092,0,1,9
8,80092,0,2,14
8,80099,0,1,3
8,80100,0,1,5
8,80101,0,1,3
8,80105,0,1,5
8,80113,0,1,3
8,80119,0,1,3
8,80119,0,1,4
8,80126,0,1,12
8,80144,0,1,14
8,80144,0,2,14
8,80146,0,1,3
8,80147,0,1,3
8,80153,0,1,3
8,80164,0,1,3
8,80173,0,1,3
8,80179,0,1,7
8,80179,0,2,7
8,80179,0,3,7
8,80182,0,1,7
8,80182,0,2,7
8,80185,0,1,3
8,80200,0,1,12
8,80200,0,2,12
8,80201,0,1,3
8,80201,0,1,4
8,80202,0,1,3
8,80207,0,1,3
8,80214,0,1,3
8,80214,0,1,4
8,80216,0,1,3
8,80218,0,1,3
8,80224,0,1,3
8,80228,0,1,8
8,80244,0,1,3
8,80244,0,1,4
8,80255,0,1,3
8,80260,0,1,3
8,80262,0,1,5
8,80263,0,1,5
8,80263,0,2,5
8,80267,0,1,14
8,80271,0,1,3
8,80274,0,1,3
8,80276,0,1,3
8,80278,0,1,11
8,80281,0,1,3
8,80284,0,1,3
8,80297,0,1,3
8,80297,0,1,12
8,80302,0,1,3
8,80306,0,1,3
8,80316,0,1,3
8,80318,0,1,3
8,80348,0,1,8
8,80349,0,1,3
8,80350,0,1,4
8,80352,0,1,3
8,80352,0,1,4
8,80353,0,1,8
8,80356,0,1,3
8,80358,0,1,3
8,80362,0,1,3
8,80362,0,2,3
8,80362,0,3,3
8,80369,0,1,5
8,80370,0,1,6
8,80371,0,1,3
8,80382,0,1,3
8,80384,0,1,9
8,80384,0,2,9
8,80387,0,1,5
8,80395,0,1,5
8,80398,0,1,14
8,80398,0,1,5
8,80398,0,1,12
8,80398,0,2,5
8,80398,0,2,12
8,80398,0,2,14
8,80398,0,3,5
8,80398,0,3,12
8,80398,0,3,14
8,80403,0,1,3
8,80403,0,2,3
8,80404,0,1,3
8,80407,0,1,3
8,80408,0,1,3
8,80408,0,1,4
8,80414,0,1,3
8,80418,0,1,3
8,80427,0,1,3
8,80428,0,1,3
8,80428,0,1,4
8,80430,0,1,5
8,80434,0,1,14
8,80434,0,1,11
8,80436,0,1,3
9,90004,0,1,3
9,90013,0,1,3
9,90016,0,1,8
9,90020,0,1,3
9,90029,0,1,12
9,90046,0,1,3
9,90048,0,1,3
9,90048,0,2,3
9,90052,0,1,3
9,90057,0,1,3
9,90062,0,1,8
9,90073,0,1,3
9,90075,0,1,3
9,90081,0,1,8
9,90083,0,1,9
9,90092,0,1,3
9,90098,0,1,9
9,90109,0,1,99
9,90110,0,1,8
9,90110,0,1,12
9,90113,0,1,6
9,90120,0,1,2
9,90127,0,1,99
9,90131,0,1,4
9,90131,0,1,5
9,90133,0,1,3
9,90134,0,1,9
9,90134,0,1,14
9,90141,0,1,6
9,90141,0,1,9
9,90145,0,1,9
9,90147,0,1,7
9,90158,0,1,99
9,90159,0,1,14
9,90169,0,1,3
9,90181,0,1,3
9,90190,0,1,3
9,90190,0,2,3
9,90192,0,1,3
9,90196,0,1,6
9,90197,0,1,2
9,90197,0,2,2
9,90197,0,3,2
9,90201,0,1,3
9,90204,0,1,3
9,90210,0,1,5
9,90211,0,1,98
9,90212,0,1,99
9,90220,0,1,3
9,90221,0,1,3
9,90222,0,1,3
9,90224,0,1,3
9,90229,0,1,3
9,90229,0,1,9
9,90235,0,1,3
9,90237,0,1,3
9,90243,0,1,3
9,90245,0,1,98
10,100001,0,1,3
10,100005,0,1,14
10,100006,0,1,3
10,100008,0,1,3
10,100014,0,1,3
10,100018,0,1,3
10,100025,0,1,8
10,100030,0,1,3
10,100031,0,1,3
10,100034,0,1,3
10,100037,0,1,6
10,100042,0,1,2
10,100043,0,1,5
10,100044,0,1,5
10,100046,0,1,3
10,100051,0,1,3
10,100056,0,1,3
10,100060,0,1,3
10,100060,0,2,3
10,100066,0,1,3
10,100067,0,1,3
10,100067,0,2,3
10,100073,0,1,6
10,100073,0,2,6
10,100078,0,1,3
10,100085,0,1,3
10,100086,0,1,3
10,100089,0,1,6
10,100094,0,1,3
10,100095,0,1,3
10,100096,0,1,3
10,100097,0,1,3
10,100100,0,1,3
10,100101,0,1,3
10,100107,0,1,3
11,110003,0,1,3
11,110005,0,1,3
11,110007,0,1,3
11,110009,0,1,99
11,110011,0,1,7
11,110013,0,1,99
11,110014,0,1,3
12,120005,0,1,8
12,120006,0,1,5
12,120009,0,1,3
12,120013,0,1,3
12,120015,0,1,3
12,120019,0,1,3
12,120022,0,1,3
12,120023,0,1,3
12,120025,0,1,7
12,120033,0,1,3
12,120036,0,1,3
12,120037,0,1,3
12,120041,0,1,3
12,120045,0,1,3
12,120047,0,1,8
12,120048,0,1,15
12,120051,0,1,3
12,120052,0,1,14
12,120052,0,2,14
12,120054,0,1,3
12,120062,0,1,5
12,120064,0,1,3
12,120069,0,1,3
12,120070,0,1,12
12,120074,0,1,3
12,120079,0,1,3
12,120082,0,1,3
12,120088,0,1,3
12,120090,0,1,5
12,120091,0,1,3
12,120092,0,1,8
12,120096,0,1,5
12,120096,0,2,5
12,120104,0,1,6
12,120119,0,1,3
12,120122,0,1,99
12,120125,0,1,12
12,120126,0,1,5
12,120126,0,2,5
12,120132,0,1,3
12,120133,0,1,3
12,120139,0,1,5
12,120145,0,1,5
12,120147,0,1,5
12,120148,0,1,5
12,120149,0,1,3
12,120151,0,1,3
12,120160,0,1,3
12,120163,0,1,3
12,120171,0,1,5
12,120175,0,1,3
12,120177,0,1,3
12,120190,0,1,3
12,120192,0,1,3
12,120193,0,1,9
12,120193,0,2,9
12,120193,0,3,9
12,120194,0,1,6
12,120195,0,1,9
12,120195,0,1,12
12,120198,0,1,5
12,120200,0,1,3
12,120201,0,1,5
12,120203,0,1,5
12,120210,0,1,12
12,120210,0,1,8
12,120210,0,2,8
12,120210,0,2,12
12,120210,0,3,8
12,120212,0,1,8
12,120219,0,1,7
12,120221,0,1,3
12,120227,0,1,6
12,120236,0,1,5
12,120245,0,1,3
12,120246,0,1,3
12,120247,0,1,8
12,120248,0,1,8
12,120251,0,1,3
12,120253,0,1,3
12,120255,0,1,3
12,120256,0,1,3
12,120260,0,1,3
12,120262,0,1,5
12,120264,0,1,5
12,120265,0,1,3
12,120265,0,2,3
12,120265,0,3,3
12,120266,0,1,3
12,120268,0,1,3
12,120270,0,1,3
12,120276,0,1,3
12,120277,0,1,8
12,120288,0,1,15
12,120293,0,1,3
12,120302,0,1,5
12,120305,0,1,8
12,120311,0,1,8
12,120316,0,1,3
12,120319,0,1,5
12,120320,0,1,3
12,120321,0,1,3
12,120322,0,1,3
12,120324,0,1,3
12,120325,0,1,3
12,120325,0,2,3
12,120330,0,1,3
12,120330,0,2,3
12,120331,0,1,7
12,120332,0,1,3
12,120334,0,1,5
12,120337,0,1,3
12,120338,0,1,3
12,120341,0,1,6
12,120343,0,1,3
12,120345,0,1,3
12,120348,0,1,3
12,120348,0,2,3
12,120362,0,1,3
12,120369,0,1,3
12,120371,0,1,5
12,120374,0,1,3
12,120380,0,1,5
12,120388,0,1,3
12,120394,0,1,3
12,120404,0,1,8
12,120405,0,1,3
12,120408,0,1,3
12,120409,0,1,12
12,120409,0,2,12
12,120418,0,1,3
12,120419,0,1,3
12,120423,0,1,5
12,120426,0,1,5
12,120427,0,1,5
12,120431,0,1,98
12,120431,0,2,98
12,120433,0,1,3
12,120435,0,1,3
12,120481,0,1,5
12,120486,0,1,3
12,120492,0,1,5
12,120494,0,1,5
12,120503,0,1,8
12,120505,0,1,5
12,120510,0,1,5
12,120517,0,1,3
12,120518,0,1,15
12,120518,0,2,15
12,120520,0,1,5
12,120530,0,1,3
12,120532,0,1,9
12,120540,0,1,3
12,120548,0,1,3
12,120549,0,1,2
12,120554,0,1,3
12,120555,0,1,2
12,120555,0,1,9
12,120556,0,1,3
12,120563,0,1,9
12,120564,0,1,3
12,120567,0,1,8
12,120580,0,1,3
12,120582,0,1,5
12,120583,0,1,9
12,120588,0,1,3
12,120589,0,1,3
12,120591,0,1,7
12,120591,0,2,7
12,120592,0,1,3
12,120592,0,2,3
12,120598,0,1,12
12,120598,0,2,12
12,120600,0,1,3
12,120602,0,1,5
12,120602,0,2,5
12,120606,0,1,5
12,120625,0,1,8
12,120629,0,1,3
12,120631,0,1,3
12,120631,0,2,3
12,120633,0,1,3
12,120635,0,1,3
12,120636,0,1,8
12,120639,0,1,3
12,120640,0,1,5
12,120640,0,2,5
12,120646,0,1,3
12,120653,0,1,3
12,120654,0,1,8
12,120656,0,1,3
12,120657,0,1,3
12,120658,0,1,3
12,120659,0,1,3
12,120664,0,1,3
12,120664,0,2,3
12,120666,0,1,2
12,120677,0,1,6
12,120678,0,1,3
12,120679,0,1,5
12,120681,0,1,3
12,120682,0,1,3
12,120686,0,1,3
12,120687,0,1,2
12,120690,0,1,5
12,120691,0,1,3
12,120692,0,1,3
12,120697,0,1,3
12,120700,0,1,3
12,120701,0,1,3
12,120702,0,1,3
12,120703,0,1,3
12,120710,0,1,5
12,120715,0,1,3
12,120719,0,1,8
12,120721,0,1,7
12,120729,0,1,8
12,120738,0,1,8
12,120753,0,1,3
12,120761,0,1,3
12,120763,0,1,3
12,120770,0,1,3
12,120772,0,1,5
12,120777,0,1,6
12,120778,0,1,3
12,120779,0,1,5
12,120785,0,1,3
12,120790,0,1,3
12,120796,0,1,3
12,120797,0,1,14
12,120797,0,2,14
12,120799,0,1,8
12,120809,0,1,99
12,120811,0,1,3
12,120818,0,1,5
12,120824,0,1,3
12,120825,0,1,5
12,120835,0,1,3
12,120836,0,1,3
12,120837,0,1,3
12,120838,0,1,9
12,120847,0,1,3
12,120849,0,1,5
12,120850,0,1,3
12,120851,0,1,6
12,120852,0,1,3
12,120855,0,1,3
12,120856,0,1,3
12,120859,0,1,3
12,120862,0,1,3
12,120864,0,1,3
12,120867,0,1,3
12,120867,0,2,3
12,120883,0,1,5
12,120897,0,1,9
12,120901,0,1,5
12,120908,0,1,8
12,120909,0,1,3
12,120913,0,1,3
12,120920,0,1,3
12,120924,0,1,3
12,120925,0,1,15
12,120925,0,2,15
12,120930,0,1,3
12,120936,0,1,3
12,120942,0,1,3
12,120943,0,1,15
12,120944,0,1,6
12,120945,0,1,3
12,120946,0,1,3
12,120947,0,1,3
12,120947,0,2,3
12,120948,0,1,8
12,120950,0,1,3
12,120951,0,1,3
12,120954,0,1,3
12,120961,0,1,8
12,120969,0,1,3
12,120971,0,1,5
12,121006,0,1,3
12,121007,0,1,8
12,121017,0,1,3
12,121020,0,1,3
12,121029,0,1,8
12,121033,0,1,3
12,121035,0,1,99
12,121054,0,1,3
12,121065,0,1,7
12,121065,0,2,7
12,121065,0,3,7
12,121065,0,4,7
12,121066,0,1,7
12,121066,0,2,7
12,121070,0,1,8
12,121077,0,1,9
12,121077,0,2,9
12,121078,0,1,3
12,121079,0,1,3
12,121082,0,1,9
12,121083,0,1,9
12,121086,0,1,3
12,121087,0,1,3
12,121088,0,1,2
12,121095,0,1,3
12,121100,0,1,3
12,121101,0,1,5
12,121101,0,2,5
12,121123,0,1,3
12,121124,0,1,3
12,121124,0,2,3
12,121125,0,1,7
12,121126,0,1,5
12,121130,0,1,3
12,121137,0,1,3
12,121139,0,1,3
12,121153,0,1,3
12,121162,0,1,3
12,121163,0,1,3
12,121164,0,1,8
12,121170,0,1,3
12,121182,0,1,5
12,121183,0,1,8
12,121187,0,1,3
12,121189,0,1,6
12,121199,0,1,5
12,121216,0,1,7
12,121218,0,1,3
12,121221,0,1,3
12,121222,0,1,8
12,121223,0,1,12
12,121224,0,1,8
12,121224,0,1,12
12,121231,0,1,3
12,121237,0,1,3
12,121240,0,1,2
12,121240,0,2,2
12,121244,0,1,8
12,121246,0,1,3
12,121247,0,1,5
12,121253,0,1,3
12,121255,0,1,3
12,121261,0,1,99
12,121264,0,1,3
12,121265,0,1,5
12,121267,0,1,3
12,121270,0,1,14
12,121277,0,1,99
12,121278,0,1,3
12,121279,0,1,3
12,121282,0,1,3
12,121289,0,1,3
12,121293,0,1,98
12,121294,0,1,8
12,121301,0,1,3
12,121304,0,1,3
12,121308,0,1,3
12,121309,0,1,3
12,121311,0,1,3
12,121312,0,1,3
12,121316,0,1,3
12,121320,0,1,3
12,121321,0,1,5
12,121324,0,1,5
12,121324,0,2,5
12,121327,0,1,3
12,121328,0,1,5
12,121334,0,1,3
12,121344,0,1,3
12,121348,0,1,3
12,121351,0,1,5
12,121352,0,1,3
12,121355,0,1,3
12,121357,0,1,3
12,121367,0,1,15
12,121370,0,1,8
12,121371,0,1,8
12,121375,0,1,6
12,121384,0,1,3
12,121385,0,1,3
12,121388,0,1,2
12,121398,0,1,3
12,121405,0,1,3
12,121409,0,1,5
12,121410,0,1,3
12,121413,0,1,5
12,121419,0,1,3
12,121420,0,1,3
12,121422,0,1,3
12,121423,0,1,15
12,121428,0,1,3
12,121441,0,1,3
12,121445,0,1,3
12,121453,0,1,8
12,121456,0,1,3
12,121457,0,1,5
12,121459,0,1,12
12,121460,0,1,8
12,121460,0,1,12
12,121465,0,1,3
12,121467,0,1,5
12,121467,0,2,5
12,121472,0,1,3
12,121475,0,1,3
12,121478,0,1,3
12,121479,0,1,6
12,121483,0,1,8
12,121483,0,1,14
12,121485,0,1,5
12,121488,0,1,3
12,121491,0,1,99
12,121496,0,1,3
12,121498,0,1,3
12,121499,0,1,3
12,121501,0,1,3
12,121506,0,1,3
12,121513,0,1,8
12,121521,0,1,14
12,121527,0,1,5
12,121527,0,2,5
12,121540,0,1,5
12,121551,0,1,5
12,121556,0,1,3
12,121561,0,1,3
12,121563,0,1,3
12,121564,0,1,2
12,121568,0,1,3
12,121571,0,1,12
12,121571,0,2,12
12,121571,0,3,12
12,121571,0,4,12
12,121571,0,5,12
12,121575,0,1,9
12,121577,0,1,8
12,121578,0,1,3
12,121581,0,1,5
12,121582,0,1,5
12,121584,0,1,3
12,121586,0,1,9
12,121595,0,1,3
12,121596,0,1,8
12,121600,0,1,3
12,121607,0,1,5
12,121612,0,1,3
12,121633,0,1,3
12,121637,0,1,3
12,121650,0,1,8
12,121653,0,1,8
12,121654,0,1,3
12,121655,0,1,5
12,121660,0,1,9
12,121661,0,1,12
12,121662,0,1,8
12,121664,0,1,3
12,121668,0,1,99
12,121672,0,1,3
12,121672,0,1,12
12,121673,0,1,5
12,121674,0,1,3
12,121692,0,1,3
12,121703,0,1,8
12,121704,0,1,3
12,121705,0,1,15
12,121705,0,2,15
12,121712,0,1,5
12,121715,0,1,12
12,121716,0,1,3
12,121716,0,2,3
12,121717,0,1,8
12,121720,0,1,3
12,121724,0,1,3
12,121736,0,1,8
12,121736,0,2,8
12,121741,0,1,2
12,121742,0,1,5
12,121743,0,1,5
12,121746,0,1,3
12,121747,0,1,3
12,121749,0,1,3
12,121751,0,1,3
12,121752,0,1,6
12,121755,0,1,5
12,121757,0,1,3
12,121758,0,1,5
12,121761,0,1,14
12,121762,0,1,8
12,121764,0,1,3
12,121767,0,1,3
12,121770,0,1,8
12,121771,0,1,3
12,121772,0,1,3
12,121783,0,1,3
12,121783,0,2,3
12,121788,0,1,3
12,121792,0,1,7
12,121796,0,1,8
12,121796,0,1,12
12,121797,0,1,3
12,121800,0,1,8
12,121801,0,1,3
12,121814,0,1,3
12,121815,0,1,8
12,121821,0,1,3
12,121829,0,1,3
12,121831,0,1,3
12,121832,0,1,8
12,121834,0,1,3
12,121838,0,1,3
12,121839,0,1,3
12,121844,0,1,8
12,121845,0,1,8
12,121845,0,1,12
12,121848,0,1,6
12,121860,0,1,3
12,121870,0,1,7
12,121873,0,1,3
12,121879,0,1,3
12,121886,0,1,3
12,121888,0,1,7
12,121889,0,1,8
12,121898,0,1,3
12,121901,0,1,3
12,121902,0,1,3
12,121903,0,1,3
12,121906,0,1,5
12,121908,0,1,3
12,121910,0,1,3
12,121911,0,1,5
12,121923,0,1,8
12,121932,0,1,8
12,121935,0,1,3
12,121942,0,1,3
12,121943,0,1,3
12,121948,0,1,3
12,121950,0,1,99
12,121953,0,1,3
12,121954,0,1,6
12,121955,0,1,3
12,121959,0,1,9
12,121961,0,1,3
12,121971,0,1,3
12,121973,0,1,6
12,121978,0,1,3
12,121979,0,1,3
12,121983,0,1,3
12,121987,0,1,3
12,121987,0,2,3
12,121993,0,1,3
12,121996,0,1,3
12,122001,0,1,3
12,122002,0,1,3
12,122004,0,1,3
12,122005,0,1,3
12,122006,0,1,3
12,122009,0,1,8
12,122016,0,1,6
12,122021,0,1,3
12,122022,0,1,3
12,122027,0,1,3
12,122028,0,1,3
12,122028,0,1,12
12,122032,0,1,3
12,122039,0,1,3
12,122039,0,2,3
12,122041,0,1,8
12,122042,0,1,3
12,122043,0,1,3
12,122044,0,1,3
12,122048,0,1,3
12,122052,0,1,3
12,122057,0,1,3
12,122061,0,1,5
12,122069,0,1,3
12,122074,0,1,3
12,122075,0,1,3
12,122084,0,1,3
12,122097,0,1,5
12,122102,0,1,8
12,122103,0,1,5
12,122104,0,1,3
12,122105,0,1,3
12,122106,0,1,8
12,122108,0,1,12
12,122116,0,1,3
12,122121,0,1,3
12,122125,0,1,5
12,122126,0,1,6
12,122134,0,1,5
12,122145,0,1,3
12,122147,0,1,7
12,122153,0,1,3
12,122154,0,1,3
12,122157,0,1,3
12,122158,0,1,3
12,122163,0,1,3
12,122165,0,1,8
12,122166,0,1,3
12,122168,0,1,8
12,122173,0,1,6
12,122180,0,1,3
12,122181,0,1,3
12,122182,0,1,3
12,122183,0,1,8
12,122187,0,1,3
12,122191,0,1,3
12,122195,0,1,3
12,122197,0,1,8
12,122198,0,1,9
12,122205,0,1,5
12,122207,0,1,2
12,122208,0,1,3
12,122208,0,2,3
12,122210,0,1,3
12,122211,0,1,3
12,122215,0,1,3
12,122220,0,1,7
12,122223,0,1,6
12,122225,0,1,5
12,122229,0,1,3
12,122237,0,1,3
12,122238,0,1,5
12,122241,0,1,3
12,122242,0,1,3
12,122244,0,1,5
12,122251,0,1,3
12,122252,0,1,3
12,122255,0,1,3
12,122257,0,1,3
12,122258,0,1,3
12,122261,0,1,3
12,122262,0,1,3
12,122264,0,1,8
12,122265,0,1,3
12,122266,0,1,3
12,122266,0,2,3
12,122276,0,1,7
12,122279,0,1,3
12,122281,0,1,3
12,122283,0,1,3
12,122284,0,1,8
12,122285,0,1,3
12,122287,0,1,3
12,122288,0,1,14
12,122288,0,2,14
12,122288,0,3,14
12,122288,0,4,14
12,122288,0,5,14
12,122291,0,1,3
12,122292,0,1,6
12,122293,0,1,3
12,122294,0,1,3
12,122301,0,1,3
12,122304,0,1,3
12,122306,0,1,3
12,122308,0,1,3
12,122310,0,1,3
12,122312,0,1,5
12,122318,0,1,3
12,122332,0,1,3
12,122333,0,1,12
12,122334,0,1,5
12,122335,0,1,3
12,122339,0,1,6
12,122343,0,1,3
12,122346,0,1,3
12,122347,0,1,3
12,122348,0,1,3
12,122349,0,1,3
12,122350,0,1,3
12,122353,0,1,5
12,122354,0,1,7
12,122355,0,1,3
12,122357,0,1,3
12,122364,0,1,3
12,122365,0,1,3
12,122366,0,1,3
12,122369,0,1,16
13,130019,0,1,5
13,130021,0,1,5
13,130028,0,1,8
13,130028,0,1,12
13,130032,0,1,5
13,130037,0,1,3
13,130042,0,1,3
13,130043,0,1,3
13,130044,0,1,15
13,130044,0,2,15
13,130044,0,3,15
13,130050,0,1,3
13,130056,0,1,3
13,130061,0,1,3
13,130062,0,1,99
13,130063,0,1,3
13,130067,0,1,10
13,130071,0,1,12
13,130071,0,2,12
13,130073,0,1,5
13,130073,0,1,4
13,130075,0,1,3
13,130075,0,2,3
13,130077,0,1,5
13,130079,0,1,3
13,130106,0,1,5
13,130110,0,1,5
13,130131,0,1,98
13,130133,0,1,3
13,130134,0,1,14
13,130138,0,1,3
13,130141,0,1,3
13,130144,0,1,3
13,130148,0,1,3
13,130150,0,1,3
13,130157,0,1,5
13,130163,0,1,5
13,130167,0,1,5
13,130178,0,1,5
13,130183,0,1,3
13,130201,0,1,8
13,130201,0,1,11
13,130201,0,1,12
13,130204,0,1,11
13,130212,0,1,8
13,130215,0,1,3
13,130232,0,1,98
13,130237,0,1,3
13,130248,0,1,8
13,130253,0,1,5
13,130262,0,1,3
13,130271,0,1,3
13,130279,0,1,8
13,130279,0,1,12
13,130308,0,1,3
13,130328,0,1,3
13,130328,0,1,12
13,130335,0,1,8
13,130338,0,1,3
13,130349,0,1,14
13,130351,0,1,8
13,130355,0,1,3
13,130357,0,1,3
13,130359,0,1,3
13,130364,0,1,6
13,130375,0,1,3
13,130375,0,2,3
13,130382,0,1,3
13,130399,0,1,3
13,130400,0,1,3
13,130404,0,1,3
13,130414,0,1,3
13,130418,0,1,5
13,130419,0,1,5
13,130444,0,1,6
13,130452,0,1,3
13,130466,0,1,3
13,130493,0,1,3
13,130508,0,1,9
13,130508,0,1,3
13,130511,0,1,5
13,130511,0,1,9
13,130532,0,1,3
13,130540,0,1,9
13,130540,0,1,14
13,130540,0,2,9
13,130540,0,2,14
13,130540,0,3,9
13,130540,0,3,14
13,130541,0,1,3
13,130547,0,1,8
13,130559,0,1,3
13,130564,0,1,5
13,130583,0,1,3
13,130585,0,1,5
13,130592,0,1,5
13,130593,0,1,3
13,130596,0,1,3
13,130597,0,1,3
13,130599,0,1,3
13,130601,0,1,5
13,130601,0,2,6
13,130601,0,3,6
13,130606,0,1,3
13,130607,0,1,12
13,130616,0,1,14
13,130626,0,1,16
13,130627,0,1,3
13,130629,0,1,6
13,130632,0,1,5
13,130632,0,2,6
13,130632,0,3,6
13,130660,0,1,9
13,130660,0,1,12
13,130668,0,1,3
13,130683,0,1,5
13,130683,0,2,5
13,130685,0,1,8
13,130691,0,1,8
13,130694,0,1,12
13,130702,0,1,5
13,130703,0,1,3
13,130713,0,1,3
13,130713,0,2,3
13,130734,0,1,3
13,130742,0,1,3
13,130764,0,1,3
13,130770,0,1,3
13,130771,0,1,3
13,130777,0,1,5
13,130780,0,1,3
13,130795,0,1,8
13,130810,0,1,8
13,130814,0,1,3
13,130827,0,1,3
13,130831,0,1,8
13,130838,0,1,5
13,130840,0,1,3
13,130847,0,1,8
13,130852,0,1,6
13,130853,0,1,5
13,130864,0,1,8
13,130865,0,1,3
13,130867,0,1,3
13,130867,0,1,11
13,130871,0,1,3
13,130873,0,1,6
13,130881,0,1,3
13,130883,0,1,3
13,130886,0,1,9
13,130901,0,1,5
13,130904,0,1,3
13,130905,0,1,3
13,130906,0,1,3
13,130908,0,1,3
13,130924,0,1,8
13,130932,0,1,3
13,130933,0,1,14
13,130935,0,1,3
13,130950,0,1,8
13,130950,0,1,12
13,130951,0,1,2
13,130951,0,1,12
13,130952,0,1,9
13,130954,0,1,8
13,130954,0,1,12
13,130956,0,1,3
13,130957,0,1,9
13,130960,0,1,10
13,130960,0,1,12
13,130960,0,2,10
13,130960,0,2,12
13,130969,0,1,3
13,130970,0,1,3
13,130972,0,1,5
13,130974,0,1,3
13,130979,0,1,3
13,130980,0,1,3
13,130994,0,1,3
13,130996,0,1,5
13,130998,0,1,9
13,131002,0,1,2
13,131003,0,1,14
13,131022,0,1,3
13,131023,0,1,8
13,131025,0,1,5
13,131028,0,1,12
13,131031,0,1,2
13,131033,0,1,3
13,131034,0,1,3
13,131036,0,1,14
13,131044,0,1,5
13,131050,0,1,5
13,131056,0,1,3
13,131057,0,1,3
13,131059,0,1,8
13,131060,0,1,8
13,131066,0,1,3
13,131074,0,1,3
13,131077,0,1,8
13,131081,0,1,8
13,131082,0,1,5
13,131086,0,1,14
13,131090,0,1,3
13,131093,0,1,3
13,131093,0,2,3
13,131095,0,1,3
13,131097,0,1,3
13,131102,0,1,3
13,131106,0,1,3
13,131107,0,1,8
13,131108,0,1,3
13,131109,0,1,99
13,131111,0,1,12
13,131125,0,1,5
13,131129,0,1,11
13,131130,0,1,6
15,150001,0,1,3
15,150003,0,1,3
15,150012,0,1,7
15,150015,0,1,3
15,150020,0,1,3
15,150024,0,1,3
15,150030,0,1,9
15,150030,0,2,9
15,150030,0,3,9
15,150030,0,4,9
15,150030,0,5,9
15,150035,0,1,5
15,150047,0,1,99
15,150049,0,1,3
15,150049,0,2,3
15,150051,0,1,8
15,150054,0,1,12
15,150058,0,1,5
15,150058,0,1,9
15,150062,0,1,3
15,150068,0,1,14
15,150073,0,1,3
15,150076,0,1,3
15,150077,0,1,3
15,150078,0,1,9
15,150079,0,1,3
15,150080,0,1,9
15,150084,0,1,3
15,150088,0,1,8
15,150098,0,1,3
15,150100,0,1,5
15,150100,0,1,9
15,150100,0,2,5
15,150100,0,2,9
15,150103,0,1,8
15,150108,0,1,9
15,150108,0,1,2
15,150108,0,2,2
15,150108,0,2,9
15,150110,0,1,3
16,160001,0,1,8
16,160024,0,1,3
16,160025,0,1,5
16,160027,0,1,5
16,160053,0,1,3
16,160080,0,1,14
16,160081,0,1,3
16,160082,0,1,9
16,160088,0,1,3
16,160092,0,1,8
16,160092,0,1,9
16,160122,0,1,3
16,160128,0,1,3
16,160141,0,1,3
16,160147,0,1,3
16,160150,0,1,5
17,170011,0,1,6
17,170020,0,1,3
17,170032,0,1,3
17,170043,0,1,12
17,170049,0,1,8
17,170054,0,1,8
17,170056,0,1,5
17,170060,0,1,3
17,170073,0,1,3
17,170073,0,2,3
17,170077,0,1,3
17,170081,0,1,3
17,170084,0,1,3
17,170088,0,1,2
17,170091,0,1,3
17,170094,0,1,5
17,170100,0,1,3
17,170103,0,1,3
17,170107,0,1,3
17,170109,0,1,3
17,170112,0,1,3
17,170124,0,1,3
17,170134,0,1,8
17,170135,0,1,8
17,170137,0,1,3
17,170138,0,1,10
17,170156,0,1,3
17,170157,0,1,5
17,170161,0,1,8
17,170163,0,1,5
17,170168,0,1,2
17,170170,0,1,3
17,170175,0,1,3
17,170189,0,1,11
17,170193,0,1,8
17,170197,0,1,3
17,170198,0,1,3
17,170199,0,1,14
17,170228,0,1,3
17,170230,0,1,3
17,170246,0,1,3
17,170249,0,1,3
17,170250,0,1,3
17,170286,0,1,9
17,170286,0,2,9
17,170286,0,3,9
17,170286,0,4,9
17,170289,0,1,7
17,170306,0,1,11
17,170310,0,1,3
17,170317,0,1,3
17,170318,0,1,3
17,170332,0,1,3
17,170333,0,1,4
17,170333,0,1,5
17,170338,0,1,5
17,170351,0,1,3
17,170353,0,1,8
17,170353,0,2,8
17,170357,0,1,7
17,170365,0,1,98
17,170366,0,1,3
17,170385,0,1,8
17,170385,0,2,8
17,170386,0,1,5
17,170390,0,1,3
17,170398,0,1,3
17,170406,0,1,3
17,170409,0,1,8
17,170415,0,1,3
17,170415,0,2,3
17,170425,0,1,3
17,170436,0,1,12
17,170449,0,1,3
17,170456,0,1,5
17,170467,0,1,3
17,170474,0,1,5
17,170478,0,1,3
17,170479,0,1,6
17,170489,0,1,3
17,170493,0,1,2
17,170500,0,1,3
17,170514,0,1,8
17,170520,0,1,3
