STATE,ST_CASE,VEH_NO,PER_NO,MPR_ACT
4,40384,0,1,3
4,40393,0,1,3
4,40404,0,1,3
4,40417,0,1,99
4,40423,0,1,3
4,40424,0,1,3
4,40426,0,1,3
4,40428,0,1,3
4,40430,0,1,3
4,40431,0,1,3
4,40437,0,1,3
4,40439,0,1,3
4,40445,0,1,3
4,40447,0,1,98
4,40451,0,1,3
4,40452,0,1,3
4,40453,0,1,5
4,40463,0,1,3
4,40467,0,1,5
4,40469,0,1,99
4,40473,0,1,3
4,40477,0,1,3
4,40478,0,1,8
4,40490,0,1,3
4,40494,0,1,3
4,40504,0,1,5
4,40505,0,1,3
4,40505,0,1,4
4,40505,0,2,3
4,40505,0,2,4
4,40506,0,1,5
4,40508,0,1,3
4,40514,0,1,8
4,40517,0,1,8
4,40519,0,1,3
4,40520,0,1,5
4,40521,0,1,3
4,40522,0,1,4
4,40522,0,1,5
4,40524,0,1,5
4,40525,0,1,8
4,40535,0,1,3
4,40541,0,1,5
4,40544,0,1,3
4,40545,0,1,3
4,40546,0,1,99
4,40551,0,1,3
4,40551,0,2,3
4,40556,0,1,3
4,40557,0,1,3
4,40560,0,1,3
4,40561,0,1,8
4,40563,0,1,3
4,40566,0,1,3
4,40575,0,1,3
4,40576,0,1,3
4,40580,0,1,3
4,40580,0,1,4
4,40584,0,1,8
4,40589,0,1,99
4,40593,0,1,99
4,40594,0,1,3
4,40614,0,1,3
4,40617,0,1,3
4,40621,0,1,99
4,40626,0,1,3
4,40627,0,1,3
4,40630,0,1,5
4,40631,0,1,5
4,40636,0,1,5
4,40641,0,1,6
4,40645,0,1,3
4,40646,0,1,3
4,40648,0,1,3
4,40649,0,1,2
4,40649,0,1,3
4,40650,0,1,99
4,40651,0,1,3
4,40655,0,1,14
4,40656,0,1,3
4,40659,0,1,3
4,40666,0,1,5
4,40666,0,2,5
4,40667,0,1,3
4,40674,0,1,3
4,40675,0,1,3
4,40680,0,1,8
4,40686,0,1,99
4,40687,0,1,6
4,40688,0,1,3
4,40689,0,1,3
4,40691,0,1,3
4,40691,0,1,4
4,40703,0,1,5
4,40705,0,1,3
4,40709,0,1,3
4,40711,0,1,8
4,40715,0,1,12
4,40719,0,1,3
4,40720,0,1,3
4,40723,0,1,6
4,40726,0,1,16
5,50003,0,1,6
5,50013,0,1,98
5,50024,0,1,8
5,50027,0,1,8
5,50049,0,1,9
5,50061,0,1,3
5,50101,0,1,3
5,50131,0,1,8
5,50135,0,1,3
5,50140,0,1,8
5,50152,0,1,14
5,50152,0,2,14
5,50152,0,3,14
5,50152,0,4,14
5,50152,0,5,14
5,50152,0,6,14
5,50152,0,7,14
5,50152,0,8,14
5,50152,0,9,14
5,50152,0,10,14
5,50152,0,11,14
5,50152,0,12,14
5,50152,0,13,14
5,50152,0,14,14
5,50152,0,15,14
5,50152,0,16,14
5,50152,0,17,14
5,50152,0,18,14
5,50152,0,19,14
5,50152,0,20,14
5,50152,0,21,14
5,50164,0,1,5
5,50172,0,1,16
5,50181,0,1,8
5,50189,0,1,12
5,50206,0,1,8
5,50211,0,1,8
5,50217,0,1,3
5,50218,0,1,4
5,50218,0,1,16
5,50223,0,1,16
5,50226,0,1,3
5,50235,0,1,5
5,50250,0,1,5
5,50268,0,1,3
5,50298,0,1,14
5,50302,0,1,98
5,50313,0,1,99
5,50352,0,1,3
5,50354,0,1,3
5,50355,0,1,9
5,50357,0,1,3
5,50381,0,1,5
5,50387,0,1,12
5,50390,0,1,12
5,50390,0,2,12
5,50396,0,1,3
5,50399,0,1,5
5,50408,0,1,3
5,50411,0,1,9
5,50414,0,1,99
5,50415,0,1,3
5,50421,0,1,16
5,50429,0,1,3
5,50434,0,1,3
6,60003,0,1,3
6,60008,0,1,3
6,60010,0,1,3
6,60013,0,1,3
6,60042,0,1,3
6,60043,0,1,8
6,60044,0,1,8
6,60045,0,1,8
6,60046,0,1,5
6,60047,0,1,3
6,60048,0,1,3
6,60049,0,1,6
6,60050,0,1,3
6,60051,0,1,14
6,60060,0,1,3
6,60064,0,1,3
6,60065,0,1,8
6,60070,0,1,3
6,60071,0,1,3
6,60073,0,1,3
6,60077,0,1,3
6,60079,0,1,5
6,60082,0,1,3
6,60088,0,1,3
6,60093,0,1,3
6,60095,0,1,6
6,60101,0,1,14
6,60108,0,1,3
6,60108,0,2,3
6,60108,0,3,3
6,60109,0,1,3
6,60110,0,1,5
6,60113,0,1,3
6,60119,0,1,12
6,60119,0,2,12
6,60122,0,1,3
6,60124,0,1,3
6,60125,0,1,3
6,60125,0,2,3
6,60125,0,3,3
6,60125,0,4,3
6,60130,0,1,5
6,60131,0,1,3
6,60133,0,1,3
6,60141,0,1,3
6,60147,0,1,3
6,60151,0,1,5
6,60156,0,1,3
6,60162,0,1,3
6,60163,0,1,3
6,60167,0,1,3
6,60168,0,1,3
6,60173,0,1,3
6,60183,0,1,9
6,60184,0,1,3
6,60190,0,1,5
6,60191,0,1,5
6,60192,0,1,14
6,60192,0,2,14
6,60194,0,1,3
6,60196,0,1,3
6,60201,0,1,3
6,60203,0,1,98
6,60205,0,1,3
6,60208,0,1,3
6,60209,0,1,3
6,60215,0,1,9
6,60217,0,1,3
6,60218,0,1,12
6,60221,0,1,10
6,60223,0,1,9
6,60229,0,1,3
6,60232,0,1,3
6,60235,0,1,3
6,60235,0,2,3
6,60243,0,1,3
6,60247,0,1,3
6,60247,0,2,3
6,60248,0,1,8
6,60248,0,1,12
6,60250,0,1,8
6,60251,0,1,6
6,60259,0,1,3
6,60267,0,1,5
6,60268,0,1,6
6,60269,0,1,5
6,60272,0,1,3
6,60276,0,1,2
6,60280,0,1,3
6,60281,0,1,3
6,60284,0,1,3
6,60287,0,1,3
6,60289,0,1,3
6,60290,0,1,3
6,60292,0,1,3
6,60293,0,1,3
6,60296,0,1,3
6,60298,0,1,6
6,60300,0,1,3
6,60304,0,1,9
6,60304,0,1,12
6,60307,0,1,16
6,60311,0,1,3
6,60312,0,1,3
6,60319,0,1,8
6,60319,0,2,8
6,60319,0,3,8
6,60319,0,4,8
6,60320,0,1,3
6,60322,0,1,3
6,60330,0,1,3
6,60333,0,1,5
6,60334,0,1,5
6,60337,0,1,3
6,60340,0,1,3
6,60344,0,1,3
6,60349,0,1,5
6,60350,0,1,5
6,60353,0,1,8
6,60354,0,1,5
6,60355,0,1,8
6,60357,0,1,3
6,60359,0,1,3
6,60360,0,1,3
6,60363,0,1,3
6,60368,0,1,3
6,60369,0,1,3
6,60372,0,1,8
6,60375,0,1,6
6,60391,0,1,3
6,60399,0,1,3
6,60401,0,1,3
6,60402,0,1,3
6,60402,0,2,3
6,60403,0,1,6
6,60414,0,1,3
6,60421,0,1,3
6,60423,0,1,3
6,60425,0,1,3
6,60431,0,1,3
6,60432,0,1,8
6,60435,0,1,3
6,60440,0,1,3
6,60447,0,1,8
6,60451,0,1,3
6,60453,0,1,3
6,60460,0,1,3
6,60461,0,1,11
6,60462,0,1,12
6,60462,0,2,12
6,60462,0,3,12
6,60463,0,1,5
6,60464,0,1,5
6,60469,0,1,3
6,60472,0,1,5
6,60473,0,1,3
6,60476,0,1,5
6,60477,0,1,3
6,60482,0,1,3
6,60484,0,1,16
6,60488,0,1,5
6,60492,0,1,3
6,60493,0,1,3
6,60496,0,1,5
6,60497,0,1,3
6,60498,0,1,9
6,60503,0,1,8
6,60508,0,1,3
6,60509,0,1,3
6,60510,0,1,6
6,60513,0,1,3
6,60514,0,1,3
6,60516,0,1,3
6,60523,0,1,3
6,60526,0,1,3
6,60528,0,1,3
6,60533,0,1,3
6,60547,0,1,3
6,60550,0,1,3
6,60554,0,1,3
6,60555,0,1,3
6,60556,0,1,6
6,60557,0,1,3
6,60559,0,1,3
6,60559,0,1,12
6,60564,0,1,5
6,60567,0,1,5
6,60567,0,2,5
6,60567,0,3,5
6,60567,0,4,5
6,60571,0,1,12
6,60572,0,1,3
6,60572,0,2,3
6,60575,0,1,3
6,60576,0,1,3
6,60577,0,1,3
6,60588,0,1,3
6,60593,0,1,3
6,60594,0,1,3
6,60597,0,1,8
6,60598,0,1,98
6,60602,0,1,3
6,60608,0,1,8
6,60613,0,1,8
6,60614,0,1,3
6,60617,0,1,3
6,60623,0,1,3
6,60624,0,1,3
6,60626,0,1,3
6,60626,0,2,3
6,60627,0,1,3
6,60632,0,1,2
6,60635,0,1,3
6,60635,0,2,3
6,60644,0,1,3
6,60649,0,1,14
6,60650,0,1,3
6,60652,0,1,12
6,60662,0,1,3
6,60667,0,1,2
6,60668,0,1,3
6,60672,0,1,3
6,60673,0,1,12
6,60674,0,1,3
6,60677,0,1,3
6,60680,0,1,3
6,60681,0,1,3
6,60684,0,1,5
6,60687,0,1,3
6,60691,0,1,14
6,60692,0,1,3
6,60696,0,1,3
6,60698,0,1,8
6,60700,0,1,3
6,60704,0,1,3
6,60713,0,1,6
6,60716,0,1,3
6,60722,0,1,3
6,60725,0,1,3
6,60726,0,1,3
6,60730,0,1,5
6,60731,0,1,3
6,60732,0,1,3
6,60733,0,1,3
6,60734,0,1,3
6,60737,0,1,3
6,60744,0,1,3
6,60745,0,1,8
6,60750,0,1,8
6,60750,0,1,11
6,60752,0,1,12
6,60755,0,1,3
6,60761,0,1,5
6,60770,0,1,3
6,60780,0,1,5
6,60782,0,1,3
6,60783,0,1,8
6,60788,0,1,5
6,60789,0,1,3
6,60794,0,1,3
6,60799,0,1,9
6,60802,0,1,5
6,60807,0,1,14
6,60814,0,1,3
6,60817,0,1,3
6,60818,0,1,3
6,60831,0,1,6
6,60836,0,1,3
6,60838,0,1,11
6,60840,0,1,5
6,60840,0,2,9
6,60841,0,1,3
6,60842,0,1,8
6,60843,0,1,12
6,60844,0,1,3
6,60845,0,1,5
6,60856,0,1,3
6,60858,0,1,3
6,60863,0,1,98
6,60866,0,1,99
6,60872,0,1,98
6,60883,0,1,3
6,60892,0,1,5
6,60898,0,1,8
6,60898,0,2,8
6,60898,0,3,8
6,60907,0,1,3
6,60910,0,1,14
6,60927,0,1,14
6,60927,0,2,9
6,60928,0,1,5
6,60930,0,1,3
6,60933,0,1,5
6,60944,0,1,8
6,60947,0,1,4
6,60947,0,1,6
6,60949,0,1,5
6,60957,0,1,3
6,60963,0,1,9
6,60969,0,1,8
6,60972,0,1,3
6,60976,0,1,3
6,60978,0,1,3
6,60979,0,1,12
6,60984,0,1,3
6,60985,0,1,8
6,60996,0,1,8
6,61003,0,1,3
6,61008,0,1,5
6,61009,0,1,3
6,61017,0,1,3
6,61023,0,1,3
6,61024,0,1,3
6,61028,0,1,3
6,61029,0,1,14
6,61046,0,1,3
6,61050,0,1,3
6,61052,0,1,3
6,61054,0,1,8
6,61054,0,1,12
6,61060,0,1,9
6,61065,0,1,9
6,61065,0,1,12
6,61068,0,1,3
6,61075,0,1,3
6,61083,0,1,3
6,61088,0,1,3
6,61097,0,1,3
6,61103,0,1,3
6,61109,0,1,3
6,61117,0,1,8
6,61117,0,2,8
6,61125,0,1,5
6,61128,0,1,5
6,61129,0,1,3
6,61129,0,2,3
6,61139,0,1,5
6,61139,0,2,5
6,61147,0,1,3
6,61147,0,2,3
6,61147,0,3,3
6,61156,0,1,3
6,61160,0,1,2
6,61162,0,1,3
6,61168,0,1,98
6,61177,0,1,3
6,61180,0,1,3
6,61181,0,1,5
6,61186,0,1,3
6,61187,0,1,5
6,61189,0,1,6
6,61191,0,1,5
6,61192,0,1,12
6,61200,0,1,3
6,61201,0,1,3
6,61203,0,1,6
6,61204,0,1,5
6,61209,0,1,3
6,61213,0,1,3
6,61214,0,1,3
6,61215,0,1,8
6,61217,0,1,3
6,61218,0,1,3
6,61222,0,1,8
6,61224,0,1,3
6,61229,0,1,8
6,61231,0,1,9
6,61233,0,1,3
6,61239,0,1,3
6,61242,0,1,6
6,61243,0,1,3
6,61250,0,1,3
6,61252,0,1,3
6,61253,0,1,3
6,61257,0,1,9
6,61262,0,1,3
6,61264,0,1,98
6,61272,0,1,3
6,61272,0,2,3
6,61272,0,3,3
6,61274,0,1,5
6,61281,0,1,14
6,61282,0,1,3
6,61283,0,1,5
6,61284,0,1,5
6,61285,0,1,12
6,61285,0,2,12
6,61285,0,3,12
6,61286,0,1,8
6,61293,0,1,14
6,61304,0,1,3
6,61307,0,1,5
6,61307,0,2,5
6,61316,0,1,3
6,61319,0,1,5
6,61321,0,1,8
6,61327,0,1,3
6,61332,0,1,3
6,61333,0,1,6
6,61334,0,1,3
6,61338,0,1,3
6,61341,0,1,9
6,61341,0,2,9
6,61342,0,1,12
6,61343,0,1,3
6,61348,0,1,5
6,61352,0,1,3
6,61360,0,1,3
6,61363,0,1,5
6,61366,0,1,3
6,61376,0,1,3
6,61377,0,1,3
6,61378,0,1,3
6,61379,0,1,8
6,61385,0,1,3
6,61389,0,1,8
6,61409,0,1,9
6,61411,0,1,3
6,61417,0,1,3
6,61420,0,1,8
6,61422,0,1,3
6,61423,0,1,3
6,61425,0,1,5
6,61425,0,1,14
6,61426,0,1,3
6,61427,0,1,3
6,61431,0,1,3
6,61432,0,1,3
6,61434,0,1,3
6,61436,0,1,3
6,61439,0,1,3
6,61440,0,1,3
6,61443,0,1,3
6,61445,0,1,3
6,61448,0,1,3
6,61450,0,1,3
6,61454,0,1,3
6,61455,0,1,3
6,61459,0,1,6
6,61462,0,1,8
6,61464,0,1,3
6,61466,0,1,5
6,61467,0,1,3
6,61474,0,1,12
6,61474,0,2,12
6,61474,0,3,12
6,61474,0,4,12
6,61478,0,1,2
6,61480,0,1,3
6,61481,0,1,3
6,61484,0,1,3
6,61485,0,1,3
6,61486,0,1,8
6,61488,0,1,3
6,61490,0,1,3
6,61491,0,1,3
6,61496,0,1,3
6,61501,0,1,5
6,61502,0,1,3
6,61504,0,1,3
6,61506,0,1,3
6,61506,0,2,3
6,61509,0,1,5
6,61511,0,1,3
6,61513,0,1,3
6,61514,0,1,3
6,61515,0,1,3
6,61516,0,1,3
6,61517,0,1,8
6,61518,0,1,3
6,61522,0,1,3
6,61535,0,1,5
6,61541,0,1,3
6,61546,0,1,3
6,61548,0,1,8
6,61553,0,1,3
6,61560,0,1,3
6,61562,0,1,5
6,61565,0,1,5
6,61566,0,1,3
6,61569,0,1,3
6,61571,0,1,12
6,61571,0,2,12
6,61574,0,1,8
6,61575,0,1,3
6,61575,0,2,3
6,61578,0,1,3
6,61582,0,1,3
6,61585,0,1,98
6,61586,0,1,3
6,61589,0,1,3
6,61592,0,1,3
6,61595,0,1,3
6,61596,0,1,5
6,61601,0,1,5
6,61606,0,1,8
6,61607,0,1,3
6,61621,0,1,6
6,61623,0,1,14
6,61627,0,1,3
6,61630,0,1,14
6,61634,0,1,3
6,61635,0,1,8
6,61635,0,2,8
6,61636,0,1,3
6,61641,0,1,3
6,61644,0,1,3
6,61645,0,1,9
6,61645,0,2,9
6,61649,0,1,5
6,61657,0,1,9
6,61662,0,1,3
6,61662,0,2,3
6,61663,0,1,3
6,61666,0,1,3
6,61673,0,1,3
6,61685,0,1,5
6,61693,0,1,98
6,61694,0,1,8
6,61695,0,1,3
6,61703,0,1,3
6,61711,0,1,3
6,61715,0,1,3
6,61716,0,1,3
6,61718,0,1,5
6,61721,0,1,8
6,61721,0,1,12
6,61723,0,1,3
6,61726,0,1,3
6,61728,0,1,3
6,61731,0,1,5
6,61733,0,1,3
6,61734,0,1,3
6,61736,0,1,5
6,61737,0,1,3
6,61739,0,1,5
6,61742,0,1,3
6,61744,0,1,3
6,61750,0,1,3
6,61752,0,1,3
6,61753,0,1,5
6,61755,0,1,9
6,61755,0,2,9
6,61756,0,1,3
6,61758,0,1,3
6,61758,0,2,3
6,61765,0,1,3
6,61767,0,1,3
6,61769,0,1,3
6,61772,0,1,99
6,61773,0,1,3
6,61777,0,1,5
6,61778,0,1,3
6,61779,0,1,3
6,61783,0,1,3
6,61784,0,1,3
6,61785,0,1,3
6,61786,0,1,3
6,61795,0,1,3
6,61798,0,1,8
6,61801,0,1,8
6,61802,0,1,3
6,61803,0,1,3
6,61804,0,1,8
6,61805,0,1,9
6,61805,0,2,9
6,61808,0,1,3
6,61809,0,1,3
6,61810,0,1,5
6,61812,0,1,5
6,61815,0,1,3
6,61822,0,1,5
6,61823,0,1,6
6,61827,0,1,5
6,61828,0,1,3
6,61832,0,1,5
6,61834,0,1,5
6,61840,0,1,3
6,61843,0,1,3
6,61846,0,1,3
6,61848,0,1,5
6,61850,0,1,99
6,61852,0,1,5
6,61856,0,1,3
6,61861,0,1,5
6,61862,0,1,3
6,61862,0,2,3
6,61867,0,1,8
6,61867,0,1,12
6,61867,0,2,8
6,61867,0,2,12
6,61867,0,3,8
6,61867,0,3,12
6,61867,0,4,8
6,61867,0,4,12
6,61867,0,5,8
6,61867,0,5,12
6,61872,0,1,3
6,61872,0,2,3
6,61881,0,1,3
6,61882,0,1,3
6,61888,0,1,98
6,61900,0,1,3
6,61905,0,1,3
6,61907,0,1,16
6,61908,0,1,3
6,61915,0,1,3
6,61917,0,1,3
6,61922,0,1,3
6,61927,0,1,14
6,61930,0,1,3
6,61931,0,1,3
6,61943,0,1,14
6,61951,0,1,3
6,61952,0,1,3
6,61952,0,2,3
6,61952,0,3,3
6,61952,0,4,3
6,61952,0,5,3
6,61952,0,6,3
6,61952,0,7,3
6,61952,0,8,3
6,61952,0,9,3
6,61952,0,10,3
6,61952,0,11,3
6,61953,0,1,5
6,61955,0,1,9
6,61955,0,2,9
6,61955,0,3,9
6,61957,0,1,3
6,61960,0,1,12
6,61964,0,1,3
6,61965,0,1,5
6,61967,0,1,3
6,61967,0,2,3
6,61972,0,1,3
6,61980,0,1,3
6,61987,0,1,3
6,61993,0,1,8
6,61998,0,1,3
6,61999,0,1,3
6,61999,0,2,3
6,61999,0,3,3
6,62001,0,1,5
6,62001,0,2,5
6,62001,0,3,5
6,62002,0,1,3
6,62003,0,1,3
6,62007,0,1,5
6,62008,0,1,3
6,62009,0,1,3
6,62011,0,1,3
6,62013,0,1,3
6,62013,0,2,3
6,62013,0,3,3
6,62015,0,1,3
6,62023,0,1,3
6,62025,0,1,5
6,62029,0,1,3
6,62034,0,1,8
6,62036,0,1,8
6,62039,0,1,6
6,62040,0,1,3
6,62043,0,1,3
6,62044,0,1,5
6,62045,0,1,3
6,62047,0,1,3
6,62047,0,1,8
6,62049,0,1,3
6,62052,0,1,3
6,62052,0,2,3
6,62053,0,1,8
6,62056,0,1,3
6,62057,0,1,6
6,62058,0,1,3
6,62062,0,1,3
6,62063,0,1,3
6,62064,0,1,5
6,62065,0,1,14
6,62068,0,1,6
6,62071,0,1,3
6,62071,0,1,12
6,62072,0,1,3
6,62079,0,1,3
6,62080,0,1,3
6,62081,0,1,9
6,62082,0,1,8
6,62084,0,1,6
6,62088,0,1,5
6,62090,0,1,5
6,62092,0,1,9
6,62098,0,1,11
6,62101,0,1,3
6,62106,0,1,3
6,62109,0,1,3
6,62122,0,1,3
6,62129,0,1,3
6,62130,0,1,8
6,62130,0,1,12
6,62132,0,1,3
6,62136,0,1,3
6,62139,0,1,5
6,62142,0,1,5
6,62147,0,1,5
6,62150,0,1,12
6,62152,0,1,5
6,62154,0,1,6
6,62156,0,1,5
6,62165,0,1,3
6,62166,0,1,3
6,62170,0,1,3
6,62173,0,1,5
6,62176,0,1,3
6,62177,0,1,3
6,62178,0,1,8
6,62182,0,1,3
6,62182,0,2,3
6,62184,0,1,3
6,62188,0,1,3
6,62189,0,1,3
6,62190,0,1,3
6,62192,0,1,5
6,62193,0,1,8
6,62195,0,1,12
6,62195,0,2,12
6,62201,0,1,3
6,62203,0,1,3
6,62205,0,1,14
6,62210,0,1,3
6,62211,0,1,3
6,62212,0,1,3
6,62213,0,1,5
6,62214,0,1,3
6,62216,0,1,3
6,62220,0,1,3
6,62235,0,1,9
6,62239,0,1,3
6,62240,0,1,3
6,62242,0,1,3
6,62242,0,2,3
6,62244,0,1,14
6,62244,0,2,14
6,62248,0,1,3
6,62249,0,1,3
6,62250,0,1,3
6,62258,0,1,3
6,62262,0,1,3
6,62263,0,1,3
6,62264,0,1,3
6,62274,0,1,5
6,62278,0,1,3
6,62279,0,1,5
6,62280,0,1,3
6,62281,0,1,5
6,62282,0,1,8
6,62285,0,1,3
6,62287,0,1,5
6,62289,0,1,3
6,62293,0,1,8
6,62295,0,1,9
6,62297,0,1,3
6,62302,0,1,4
6,62302,0,1,5
6,62303,0,1,3
6,62311,0,1,8
6,62312,0,1,5
6,62313,0,1,3
6,62314,0,1,3
6,62316,0,1,5
6,62317,0,1,3
6,62318,0,1,8
6,62323,0,1,9
6,62329,0,1,3
6,62331,0,1,5
6,62332,0,1,3
6,62333,0,1,3
6,62334,0,1,3
6,62339,0,1,6
6,62344,0,1,3
6,62346,0,1,3
6,62353,0,1,5
6,62359,0,1,2
6,62360,0,1,3
6,62362,0,1,3
6,62366,0,1,5
6,62368,0,1,5
6,62369,0,1,16
6,62370,0,1,3
6,62372,0,1,3
6,62377,0,1,3
6,62379,0,1,3
6,62383,0,1,6
6,62384,0,1,3
6,62391,0,1,3
6,62392,0,1,3
6,62392,0,2,3
6,62392,0,3,3
6,62394,0,1,3
6,62400,0,1,98
6,62400,0,2,98
6,62400,0,3,98
6,62401,0,1,99
6,62402,0,1,3
6,62404,0,1,3
6,62409,0,1,3
6,62414,0,1,3
6,62416,0,1,5
6,62418,0,1,3
6,62418,0,2,3
6,62421,0,1,5
6,62428,0,1,3
6,62430,0,1,3
6,62431,0,1,3
6,62432,0,1,3
6,62432,0,1,14
6,62433,0,1,3
6,62434,0,1,5
6,62436,0,1,3
6,62440,0,1,3
6,62441,0,1,3
6,62443,0,1,6
6,62445,0,1,5
6,62447,0,1,3
6,62448,0,1,3
6,62449,0,1,5
6,62449,0,2,5
6,62457,0,1,3
6,62459,0,1,3
6,62461,0,1,3
6,62464,0,1,99
6,62466,0,1,3
6,62472,0,1,3
6,62474,0,1,6
6,62479,0,1,3
6,62483,0,1,3
6,62484,0,1,3
6,62488,0,1,5
6,62489,0,1,3
6,62499,0,1,3
6,62500,0,1,3
6,62504,0,1,3
6,62505,0,1,3
6,62508,0,1,3
6,62513,0,1,3
6,62517,0,1,3
6,62519,0,1,3
6,62521,0,1,3
6,62522,0,1,3
6,62523,0,1,3
6,62524,0,1,3
6,62533,0,1,8
6,62536,0,1,3
6,62537,0,1,3
6,62539,0,1,8
6,62539,0,1,12
6,62539,0,2,8
6,62539,0,2,12
6,62541,0,1,3
6,62543,0,1,14
6,62544,0,1,3
